년,월,국적지역,구분,유학생수
2023,11,방글라데시,유학D2,1964
2023,11,베냉,유학D2,6
2023,11,베네수엘라,한국어연수D41,8
2023,11,베네수엘라,유학D2,21
2023,11,베트남,외국어연수D47,2
2023,11,베트남,한국어연수D41,43100
2023,11,베트남,유학D2,33804
2023,11,벨기에,한국어연수D41,26
2023,11,벨기에,유학D2,137
2023,11,벨라루스,한국어연수D41,36
2023,11,벨라루스,유학D2,59
2023,11,벨리즈,유학D2,1
2023,11,보스니아-헤르체고비나,유학D2,3
2023,11,보츠와나,한국어연수D41,3
2023,11,보츠와나,유학D2,8
2023,11,볼리비아,한국어연수D41,3
2023,11,볼리비아,유학D2,29
2023,11,부룬디,한국어연수D41,1
2023,11,부룬디,유학D2,198
2023,11,부르키나파소,한국어연수D41,7
2023,11,부르키나파소,유학D2,10
2023,11,부탄,한국어연수D41,1
2023,11,부탄,유학D2,13
2023,11,북마케도니아,유학D2,2
2023,11,불가리아,한국어연수D41,4
2023,11,불가리아,유학D2,46
2023,11,브라질,한국어연수D41,86
2023,11,브라질,유학D2,203
2023,11,브루나이,한국어연수D41,8
2023,11,브루나이,유학D2,69
2023,11,사우디아라비아,한국어연수D41,43
2023,11,사우디아라비아,유학D2,50
2023,11,세네갈,한국어연수D41,7
2023,11,세네갈,유학D2,24
2023,11,세르비아,한국어연수D41,5
2023,11,세르비아,유학D2,17
2023,11,세인트크리스토퍼네비스,한국어연수D41,1
2023,11,세인트크리스토퍼네비스,유학D2,1
2023,11,소말리아,한국어연수D41,3
2023,11,소말리아,유학D2,19
2023,11,솔로몬군도,유학D2,3
2023,11,수단,한국어연수D41,6
2023,11,수단,유학D2,44
2023,11,스리랑카,한국어연수D41,167
2023,11,스리랑카,유학D2,358
2023,11,스웨덴,한국어연수D41,39
2023,11,스웨덴,유학D2,219
2023,11,스위스,한국어연수D41,22
2023,11,스위스,유학D2,128
2023,11,스페인,한국어연수D41,67
2023,11,스페인,유학D2,400
2023,11,슬로바크,한국어연수D41,3
2023,11,슬로바크,유학D2,33
2023,11,슬로베니아,한국어연수D41,2
2023,11,슬로베니아,유학D2,14
2023,11,시리아,한국어연수D41,1
2023,11,시리아,유학D2,16
2023,11,시에라리온,한국어연수D41,1
2023,11,시에라리온,유학D2,11
2023,11,싱가포르,한국어연수D41,44
2023,11,싱가포르,유학D2,292
2023,11,아랍에미리트연합,한국어연수D41,7
2023,11,아랍에미리트연합,유학D2,34
2023,11,아르메니아,한국어연수D41,5
2023,11,아르메니아,유학D2,24
2023,11,아르헨티나,한국어연수D41,9
2023,11,아르헨티나,유학D2,19
2023,11,아이슬란드,한국어연수D41,7
2023,11,아이슬란드,유학D2,6
2023,11,아이티,유학D2,1
2023,11,아일랜드,한국어연수D41,3
2023,11,아일랜드,유학D2,27
2023,11,아제르바이잔,한국어연수D41,28
2023,11,아제르바이잔,유학D2,198
2023,11,아프가니스탄,한국어연수D41,10
2023,11,아프가니스탄,유학D2,44
2023,11,알바니아,한국어연수D41,2
2023,11,알바니아,유학D2,5
2023,11,알제리,한국어연수D41,27
2023,11,알제리,유학D2,31
2023,11,앙골라,한국어연수D41,9
2023,11,앙골라,유학D2,9
2023,11,에스와티니,유학D2,1
2023,11,에스토니아,한국어연수D41,6
2023,11,에스토니아,유학D2,24
2023,11,에콰도르,한국어연수D41,26
2023,11,에콰도르,유학D2,80
2023,11,에티오피아,한국어연수D41,13
2023,11,에티오피아,유학D2,266
2023,11,엘살바도르,한국어연수D41,6
2023,11,엘살바도르,유학D2,22
2023,11,영국,한국어연수D41,51
2023,11,영국,유학D2,328
2023,11,영국외지민,한국어연수D41,5
2023,11,영국외지민,유학D2,11
2023,11,영국해외영토시민,유학D2,1
2023,11,예멘공화국,한국어연수D41,3
2023,11,예멘공화국,유학D2,17
2023,11,오만,한국어연수D41,2
2023,11,오만,유학D2,10
2023,11,오스트레일리아,한국어연수D41,16
2023,11,오스트레일리아,유학D2,144
2023,11,오스트리아,한국어연수D41,12
2023,11,오스트리아,유학D2,96
2023,11,온두라스,한국어연수D41,1
2023,11,온두라스,유학D2,10
2023,11,요르단,한국어연수D41,12
2023,11,요르단,유학D2,33
2023,11,우간다,한국어연수D41,25
2023,11,우간다,유학D2,171
2023,11,우루과이,한국어연수D41,1
2023,11,우루과이,유학D2,11
2023,11,우즈베키스탄,한국어연수D41,1776
2023,11,우즈베키스탄,유학D2,10616
2023,11,우크라이나,한국어연수D41,47
2023,11,우크라이나,유학D2,118
2023,11,이라크,한국어연수D41,2
2023,11,이라크,유학D2,30
2023,11,이란,한국어연수D41,89
2023,11,이란,유학D2,287
2023,11,이스라엘,한국어연수D41,7
2023,11,이스라엘,유학D2,34
2023,11,이집트,한국어연수D41,31
2023,11,이집트,유학D2,160
2023,11,이탈리아,한국어연수D41,110
2023,11,이탈리아,유학D2,323
2023,11,인도,한국어연수D41,254
2023,11,인도,유학D2,1670
2023,11,인도네시아,한국어연수D41,335
2023,11,인도네시아,유학D2,2313
2023,11,일본,한국어연수D41,1701
2023,11,일본,유학D2,3156
2023,11,자메이카,유학D2,7
2023,11,잠비아,한국어연수D41,6
2023,11,잠비아,유학D2,22
2023,11,적도기니,한국어연수D41,1
2023,11,적도기니,유학D2,4
2023,11,조지아,한국어연수D41,12
2023,11,조지아,유학D2,28
2023,11,중국,한국어연수D41,7574
2023,11,중국,유학D2,62862
2023,11,중앙아프리카공화국,유학D2,6
2023,11,짐바브웨,한국어연수D41,5
2023,11,짐바브웨,유학D2,37
2023,11,차드,유학D2,4
2023,11,체코,한국어연수D41,7
2023,11,체코,유학D2,92
2023,11,칠레,한국어연수D41,26
2023,11,칠레,유학D2,53
2023,11,카메룬,한국어연수D41,14
2023,11,카메룬,유학D2,228
2023,11,카자흐스탄,외국어연수D47,1
2023,11,카자흐스탄,한국어연수D41,315
2023,11,카자흐스탄,유학D2,1024
2023,11,카타르,한국어연수D41,1
2023,11,카타르,유학D2,3
2023,11,캄보디아,한국어연수D41,78
2023,11,캄보디아,유학D2,399
2023,11,캐나다,한국어연수D41,26
2023,11,캐나다,유학D2,216
2023,11,케냐,한국어연수D41,21
2023,11,케냐,유학D2,180
2023,11,코모로,유학D2,1
2023,11,코소보,한국어연수D41,1
2023,11,코소보,유학D2,5
2023,11,코스타리카,한국어연수D41,6
2023,11,코스타리카,유학D2,19
2023,11,코트디부아르,한국어연수D41,7
2023,11,코트디부아르,유학D2,32
2023,11,콜롬비아,한국어연수D41,49
2023,11,콜롬비아,유학D2,123
2023,11,콩고,유학D2,1
2023,11,콩고민주공화국,한국어연수D41,14
2023,11,콩고민주공화국,유학D2,65
2023,11,쿠바,한국어연수D41,2
2023,11,쿠바,유학D2,4
2023,11,쿠웨이트,한국어연수D41,1
2023,11,쿠웨이트,유학D2,2
2023,11,크로아티아,한국어연수D41,4
2023,11,크로아티아,유학D2,13
2023,11,키르기즈,한국어연수D41,362
2023,11,키르기즈,유학D2,559
2023,11,키리바시,유학D2,2
2023,11,키프로스,한국어연수D41,4
2023,11,키프로스,유학D2,4
2023,11,타이,한국어연수D41,380
2023,11,타이,유학D2,614
2023,11,타이완,한국어연수D41,514
2023,11,타이완,유학D2,1081
2023,11,타지키스탄,한국어연수D41,88
2023,11,타지키스탄,유학D2,178
2023,11,탄자니아,한국어연수D41,16
2023,11,탄자니아,유학D2,204
2023,11,토고,유학D2,5
2023,11,투르크메니스탄,한국어연수D41,14
2023,11,투르크메니스탄,유학D2,52
2023,11,튀니지,한국어연수D41,10
2023,11,튀니지,유학D2,51
2023,11,튀르키예,한국어연수D41,196
2023,11,튀르키예,유학D2,386
2023,11,트리니다드토바고,한국어연수D41,3
2023,11,트리니다드토바고,유학D2,10
2023,11,티모르민주공화국,한국어연수D41,3
2023,11,티모르민주공화국,유학D2,53
2023,11,파나마,한국어연수D41,7
2023,11,파나마,유학D2,22
2023,11,파라과이,한국어연수D41,6
2023,11,파라과이,유학D2,27
2023,11,파키스탄,한국어연수D41,60
2023,11,파키스탄,유학D2,1652
2023,11,파푸아뉴기니,유학D2,3
2023,11,팔레스타인,한국어연수D41,4
2023,11,팔레스타인,유학D2,13
2023,11,페루,한국어연수D41,26
2023,11,페루,유학D2,92
2023,11,포르투갈,한국어연수D41,8
2023,11,포르투갈,유학D2,50
2023,11,폴란드,한국어연수D41,22
2023,11,폴란드,유학D2,174
2023,11,프랑스,한국어연수D41,261
2023,11,프랑스,유학D2,1841
2023,11,피지,한국어연수D41,1
2023,11,피지,유학D2,18
2023,11,핀란드,한국어연수D41,8
2023,11,핀란드,유학D2,175
2023,11,필리핀,한국어연수D41,143
2023,11,필리핀,유학D2,686
2023,11,한국계중국인,한국어연수D41,4
2023,11,한국계중국인,유학D2,359
2023,11,헝가리,한국어연수D41,12
2023,11,헝가리,유학D2,90
2023,11,홍콩,한국어연수D41,234
2023,11,홍콩,유학D2,485
2023,11,홍콩거주난민,유학D2,1
2023,12,가나,한국어연수D41,18
2023,12,가나,유학D2,259
2023,12,가봉,한국어연수D41,17
2023,12,가봉,유학D2,25
2023,12,가이아나,유학D2,1
2023,12,감비아,한국어연수D41,2
2023,12,감비아,유학D2,7
2023,12,과테말라,한국어연수D41,7
2023,12,과테말라,유학D2,11
2023,12,국적불명,유학D2,4
2023,12,그리스,한국어연수D41,8
2023,12,그리스,유학D2,25
2023,12,기니,한국어연수D41,2
2023,12,기니,유학D2,8
2023,12,나미비아,유학D2,1
2023,12,나이지리아,한국어연수D41,38
2023,12,나이지리아,유학D2,342
2023,12,남수단공화국,한국어연수D41,1
2023,12,남수단공화국,유학D2,17
2023,12,남아프리카공화국,한국어연수D41,9
2023,12,남아프리카공화국,유학D2,37
2023,12,네덜란드,한국어연수D41,31
2023,12,네덜란드,유학D2,307
2023,12,네팔,외국어연수D47,10
2023,12,네팔,한국어연수D41,282
2023,12,네팔,유학D2,4251
2023,12,노르웨이,한국어연수D41,23
2023,12,노르웨이,유학D2,107
2023,12,뉴질랜드,한국어연수D41,3
2023,12,뉴질랜드,유학D2,18
2023,12,니제르,한국어연수D41,1
2023,12,니제르,유학D2,1
2023,12,니카라과,한국어연수D41,3
2023,12,니카라과,유학D2,6
2023,12,덴마크,한국어연수D41,5
2023,12,덴마크,유학D2,125
2023,12,도미니카공화국,한국어연수D41,7
2023,12,도미니카공화국,유학D2,23
2023,12,독일,한국어연수D41,78
2023,12,독일,유학D2,1249
2023,12,라오스,한국어연수D41,79
2023,12,라오스,유학D2,90
2023,12,라이베리아,한국어연수D41,5
2023,12,라이베리아,유학D2,25
2023,12,라트비아,한국어연수D41,9
2023,12,라트비아,유학D2,23
2023,12,러시아(연방),한국어연수D41,1058
2023,12,러시아(연방),유학D2,1084
2023,12,레바논,한국어연수D41,3
2023,12,레바논,유학D2,7
2023,12,레소토,유학D2,2
2023,12,루마니아,한국어연수D41,10
2023,12,루마니아,유학D2,50
2023,12,룩셈부르크,한국어연수D41,1
2023,12,룩셈부르크,유학D2,9
2023,12,르완다,한국어연수D41,10
2023,12,르완다,유학D2,163
2023,12,리비아,한국어연수D41,2
2023,12,리비아,유학D2,12
2023,12,리투아니아,한국어연수D41,9
2023,12,리투아니아,유학D2,55
2023,12,마다가스카르,한국어연수D41,4
2023,12,마다가스카르,유학D2,17
2023,12,마카오,한국어연수D41,12
2023,12,마카오,유학D2,34
2023,12,말라위,한국어연수D41,1
2023,12,말라위,유학D2,30
2023,12,말레이시아,한국어연수D41,198
2023,12,말레이시아,유학D2,941
2023,12,말리,한국어연수D41,7
2023,12,말리,유학D2,11
2023,12,멕시코,한국어연수D41,71
2023,12,멕시코,유학D2,266
2023,12,모나코,유학D2,2
2023,12,모로코,한국어연수D41,80
2023,12,모로코,유학D2,144
2023,12,모리셔스,유학D2,5
2023,12,모리타니,유학D2,3
2023,12,모잠비크,한국어연수D41,2
2023,12,모잠비크,유학D2,18
2023,12,몬테네그로,유학D2,1
2023,12,몰도바,한국어연수D41,3
2023,12,몰도바,유학D2,14
2023,12,몰타,유학D2,2
2023,12,몽골,한국어연수D41,5852
2023,12,몽골,유학D2,7950
2023,12,무국적,유학D2,2
2023,12,미국,한국어연수D41,277
2023,12,미국,유학D2,1356
2023,12,미얀마,한국어연수D41,3274
2023,12,미얀마,유학D2,1790
2023,12,바레인,한국어연수D41,4
2023,12,바레인,유학D2,7
2023,12,바베이도스,유학D2,2
2023,12,바하마,한국어연수D41,1
2023,12,바하마,유학D2,1
2023,12,방글라데시,외국어연수D47,38
2023,12,방글라데시,한국어연수D41,72
2023,12,방글라데시,유학D2,1948
2023,12,베냉,유학D2,7
2023,12,베네수엘라,한국어연수D41,8
2023,12,베네수엘라,유학D2,20
2023,12,베트남,외국어연수D47,2
2023,12,베트남,한국어연수D41,46544
2023,12,베트남,유학D2,33797
2023,12,벨기에,한국어연수D41,26
2023,12,벨기에,유학D2,108
2023,12,벨라루스,한국어연수D41,36
2023,12,벨라루스,유학D2,58
2023,12,벨리즈,유학D2,1
2023,12,보스니아-헤르체고비나,유학D2,2
2023,12,보츠와나,한국어연수D41,3
2023,12,보츠와나,유학D2,7
2023,12,볼리비아,한국어연수D41,3
2023,12,볼리비아,유학D2,26
2023,12,부룬디,한국어연수D41,1
2023,12,부룬디,유학D2,198
2023,12,부르키나파소,한국어연수D41,7
2023,12,부르키나파소,유학D2,10
2023,12,부탄,한국어연수D41,1
2023,12,부탄,유학D2,13
2023,12,북마케도니아,유학D2,1
2023,12,불가리아,한국어연수D41,6
2023,12,불가리아,유학D2,40
2023,12,브라질,한국어연수D41,88
2023,12,브라질,유학D2,186
2023,12,브루나이,한국어연수D41,8
2023,12,브루나이,유학D2,58
2023,12,사우디아라비아,한국어연수D41,42
2023,12,사우디아라비아,유학D2,49
2023,12,세네갈,한국어연수D41,7
2023,12,세네갈,유학D2,25
2023,12,세르비아,한국어연수D41,5
2023,12,세르비아,유학D2,16
2023,12,세인트크리스토퍼네비스,한국어연수D41,1
2023,12,세인트크리스토퍼네비스,유학D2,1
2023,12,소말리아,한국어연수D41,2
2023,12,소말리아,유학D2,18
2023,12,솔로몬군도,유학D2,3
2023,12,수단,한국어연수D41,7
2023,12,수단,유학D2,42
2023,12,스리랑카,한국어연수D41,168
2023,12,스리랑카,유학D2,351
2023,12,스웨덴,한국어연수D41,40
2023,12,스웨덴,유학D2,170
2023,12,스위스,한국어연수D41,21
2023,12,스위스,유학D2,104
2023,12,스페인,한국어연수D41,67
2023,12,스페인,유학D2,328
2023,12,슬로바크,한국어연수D41,3
2023,12,슬로바크,유학D2,27
2023,12,슬로베니아,한국어연수D41,2
2023,12,슬로베니아,유학D2,11
2023,12,시리아,한국어연수D41,1
2023,12,시리아,유학D2,16
2023,12,시에라리온,한국어연수D41,1
2023,12,시에라리온,유학D2,10
2023,12,싱가포르,한국어연수D41,44
2023,12,싱가포르,유학D2,236
2023,12,아랍에미리트연합,한국어연수D41,8
2023,12,아랍에미리트연합,유학D2,33
2023,12,아르메니아,한국어연수D41,6
2023,12,아르메니아,유학D2,24
2023,12,아르헨티나,한국어연수D41,9
2023,12,아르헨티나,유학D2,20
2023,12,아이슬란드,한국어연수D41,7
2023,12,아이슬란드,유학D2,6
2023,12,아이티,외국어연수D47,1
2023,12,아이티,유학D2,1
2023,12,아일랜드,한국어연수D41,4
2023,12,아일랜드,유학D2,25
2023,12,아제르바이잔,한국어연수D41,28
2023,12,아제르바이잔,유학D2,194
2023,12,아프가니스탄,한국어연수D41,10
2023,12,아프가니스탄,유학D2,42
2023,12,알바니아,한국어연수D41,3
2023,12,알바니아,유학D2,5
2023,12,알제리,한국어연수D41,33
2023,12,알제리,유학D2,28
2023,12,앙골라,한국어연수D41,9
2023,12,앙골라,유학D2,9
2023,12,에스와티니,유학D2,1
2023,12,에스토니아,한국어연수D41,5
2023,12,에스토니아,유학D2,21
2023,12,에콰도르,한국어연수D41,26
2023,12,에콰도르,유학D2,71
2023,12,에티오피아,한국어연수D41,12
2023,12,에티오피아,유학D2,266
2023,12,엘살바도르,한국어연수D41,6
2023,12,엘살바도르,유학D2,19
2023,12,영국,한국어연수D41,51
2023,12,영국,유학D2,321
2023,12,영국외지민,한국어연수D41,4
2023,12,영국외지민,유학D2,11
2023,12,영국해외영토시민,유학D2,1
2023,12,예멘공화국,한국어연수D41,3
2023,12,예멘공화국,유학D2,17
